Letter,ID,P1,P2
RM1,25205003,-161.7270966,-179.4272919
RM1,25205003,-192.9915619,-131.3460541
RM1,25205003,-212.6994934,-134.5744934
RM1,25205003,-176.3112946,-242.2292633
RM1,25205003,-86.30853271,-191.2890015
RM1,25205003,-132.8558655,-82.80703735
RM1,25205003,-173.5245514,-138.1241608
RM1,25205003,-140.3487396,-147.0626068
RM1,25205003,-212.9725342,-99.44715118
RM1,25205003,-53.65472031,-258.1224976
RM1,25205003,-62.07917786,-173.1631622
RM1,25205003,-163.7509003,-205.8651581
RM1,25205003,-117.4364624,-170.5370483
RM1,25205003,-129.3624115,-62.83408737
RM1,25205003,-171.1393585,-155.8805695
RM1,25205003,-70.5196991,-138.8790741
RM1,25205003,-65.70916748,-185.9484253
RM1,25205003,-152.0016327,-62.279953
RM1,25205003,-172.609024,-117.6773911
RM1,25205003,-166.1521454,-145.4001923
RM1,25205003,-125.3951187,-165.6783295
RM1,25205003,-87.51316833,-127.7963715
RM1,25205003,-164.8752289,-153.8889008
RM1,25205003,-180.6319427,-151.3350677
RM1,25205003,-262.7884827,-154.7562408
RM1,25205003,-246.6061249,-30.54167175
RM1,25205003,-101.695816,-213.390152
RM1,25205003,-146.211319,-90.66933441
RM1,25205003,-60.60951614,-100.2823715
RM1,25205003,-37.87392044,-158.1131744
RM1,25205003,-79.65087891,-282.8979492
RM1,25205003,-121.2029724,-229.8455505
RM1,25205003,-151.0620117,-180.3588867
RM1,25205003,-176.6646576,-126.6158218
RM1,25205003,-137.4013824,-82.46974182
RM1,25205003,-280.6894531,-126.2704926
RM1,25205003,-164.0801697,-99.38290405
RM1,25205003,-25.49823952,-157.9445343
RM1,25205003,-206.9975128,-47.69576263
RM1,25205003,-95.08634949,-153.6800995
RM1,25205003,-164.6503601,-126.8085709
RM1,25205003,-57.99946213,-195.9389191
RM1,25205003,-133.2654419,-113.7341919
RM1,25205003,-217.8392944,-122.0140991
RM1,25205003,-119.5887527,-133.6268311
RM1,25205003,-134.4379578,-48.37839127
RM1,25205003,-40.17076874,-167.7342529
RM1,25205003,-129.9727631,-259.9776306
RM1,25205003,-203.2390442,-208.1218567
RM1,25205003,-163.9677277,-163.9677277
RM1,25205003,-167.308609,-141.6738434
RM1,25205003,-159.3258514,-181.9088593
RM1,25205003,-42.83704376,-186.2696533
RM1,25205003,-152.2505951,-224.2720795
RM1,25205003,-39.640728,-207.4874115
RM1,25205003,-282.7132263,-175.9017181
RM1,25205003,-79.73921967,-140.7743683
RM1,25205003,-25.56248665,-201.9540863
RM1,25205003,-164.6905212,-117.0830994
RM1,25205003,-24.50240326,-174.64888
RM1,25205003,-96.75678253,-159.6230011
RM1,25205003,-120.0465164,-171.31604
RM1,25205003,-33.70586014,-161.2693329
RM1,25205003,-42.9815979,-136.9757385
RM1,25205003,-116.111351,-153.342804
RM1,25205003,-78.40608215,-69.86116028
RM1,25205003,-166.3770142,-99.23834229
RM1,25205003,-74.2059021,-24.76742363
RM1,25205003,-28.75880241,-212.4746246
RM1,25205003,-134.164917,-115.8543625
RM1,25205003,-115.6696548,-145.5768738
RM1,25205003,-131.4343872,-193.6902466
RM1,25205003,-133.0405731,-125.1060104
RM1,25205003,-102.442688,-126.2463989
RM1,25205003,-58.92301941,-29.01579285
RM1,25205003,-50.5065918,-228.729248
RM1,25205003,-232.3110504,-49.81592941
RM1,25205003,-184.0370636,-116.2880325
RM1,25205003,-121.6045151,-216.2090149
RM1,25205003,-101.5914078,-127.2261734
RM1,25205003,-51.67107773,-190.2208862
RM1,25205003,-175.8374634,-136.7749634
RM1,25205003,-119.9742355,-201.151001
RM1,25205003,-87.08753204,-53.51819611
RM1,25205003,-181.5795898,-82.70263672
RM1,25205003,-197.0873413,-62.19964218
RM1,25205003,-27.48991394,-111.108078
RM1,25205003,-91.07891083,-172.8660126
RM1,25205003,-93.12680054,-110.8269958
RM1,25205003,-24.8959198,-82.26896667
RM1,25205003,-41.13448334,-134.5182648
RM1,25205003,-230.6807709,-104.9483414
RM1,25205003,-143.7458191,-171.2116394
RM1,25205003,-188.4862061,-116.4647141
RM1,25205003,-28.32513046,-113.774353
RM1,25205003,-27.08836555,-176.0141449
RM1,25205003,-34.50895691,-150.4757538
RM1,25205003,-104.3861771,-61.05121994
RM1,25205003,-44.20230103,-131.4825745
RM1,25205003,-111.6943359,-139.7705078
RM1,25205003,-123.8933334,-54.31325912
